val_acc,epoch,val_loss,step,train_acc,train_loss,test_acc
0.7555555701255798,67,0.5067030787467957,135,,,
,67,,135,0.8111110925674438,0.4447815716266632,
0.7777777910232544,68,0.44685226678848267,137,,,
,68,,137,0.800000011920929,0.41373544931411743,
0.7777777910232544,69,0.4450099468231201,139,,,
,69,,139,0.7333333492279053,0.4356115460395813,
0.7555555701255798,70,0.4871005713939667,141,,,
,70,,141,0.8111110925674438,0.41710907220840454,
0.7777777910232544,71,0.46382883191108704,143,,,
,71,,143,0.8111110925674438,0.42249596118927,
0.7555555701255798,72,0.44696858525276184,145,,,
,72,,145,0.8222222328186035,0.4704521894454956,
0.7777777910232544,73,0.46868064999580383,147,,,
,73,,147,0.800000011920929,0.4052544832229614,
0.7333333492279053,74,0.5149845480918884,149,,,
,74,,149,0.7666666507720947,0.40192073583602905,
0.7777777910232544,75,0.44875144958496094,151,,,
,75,,151,0.800000011920929,0.4319669008255005,
0.7333333492279053,76,0.4479282796382904,153,,,
,76,,153,0.7666666507720947,0.42580029368400574,
0.7777777910232544,77,0.46828940510749817,155,,,
,77,,155,0.8111110925674438,0.39175063371658325,
0.7777777910232544,78,0.50559002161026,157,,,
,78,,157,0.7777777910232544,0.41332322359085083,
0.7777777910232544,79,0.4412328004837036,159,,,
,79,,159,0.7777777910232544,0.45990127325057983,
0.7777777910232544,80,0.44051411747932434,161,,,
,80,,161,0.7888888716697693,0.45138558745384216,
0.7777777910232544,81,0.49822378158569336,163,,,
,81,,163,0.8111110925674438,0.3873610198497772,
0.7777777910232544,82,0.4513968229293823,165,,,
,82,,165,0.8111110925674438,0.4397929012775421,
0.7333333492279053,83,0.4591687023639679,167,,,
,83,,167,0.8222222328186035,0.42124027013778687,
0.7777777910232544,84,0.43586963415145874,169,,,
,84,,169,0.7444444298744202,0.46543261408805847,
0.7777777910232544,85,0.4747253358364105,171,,,
,85,,171,0.8222222328186035,0.42419031262397766,
0.7333333492279053,86,0.4361925423145294,173,,,
,86,,173,0.8111110925674438,0.434018611907959,
0.7333333492279053,87,0.44181302189826965,175,,,
,87,,175,0.800000011920929,0.41867348551750183,
0.800000011920929,88,0.46430158615112305,177,,,
,88,,177,0.7555555701255798,0.4624752104282379,
0.7777777910232544,89,0.44532856345176697,179,,,
,89,,179,0.800000011920929,0.49706289172172546,
0.7111111283302307,90,0.44689422845840454,181,,,
,90,,181,0.8111110925674438,0.4352647662162781,
0.800000011920929,91,0.4496908485889435,183,,,
,91,,183,0.800000011920929,0.42218971252441406,
0.7777777910232544,92,0.47172749042510986,185,,,
,92,,185,0.800000011920929,0.4089462161064148,
0.7555555701255798,93,0.4354778826236725,187,,,
,93,,187,0.800000011920929,0.41676297783851624,
0.7777777910232544,94,0.4393830895423889,189,,,
,94,,189,0.7888888716697693,0.48645561933517456,
0.6888889074325562,95,0.6124650239944458,191,,,
,95,,191,0.8222222328186035,0.40555310249328613,
0.7777777910232544,96,0.459012508392334,193,,,
,96,,193,0.7555555701255798,0.5166459679603577,
0.7555555701255798,97,0.46201834082603455,195,,,
,97,,195,0.7666666507720947,0.4415389895439148,
0.7777777910232544,98,0.453414648771286,197,,,
,98,,197,0.8111110925674438,0.4185151755809784,
0.6888889074325562,99,0.5968342423439026,199,,,
,99,,199,0.8222222328186035,0.4409187436103821,
0.7777777910232544,100,0.4462009072303772,201,,,
,100,,201,0.7888888716697693,0.47304999828338623,
0.7111111283302307,101,0.4625106751918793,203,,,
,101,,203,0.7777777910232544,0.40672674775123596,
0.7555555701255798,102,0.4391366243362427,205,,,
,102,,205,0.7111111283302307,0.4781911075115204,
0.6888889074325562,103,0.5954015254974365,207,,,
,103,,207,0.800000011920929,0.4152928292751312,
0.7777777910232544,104,0.5030402541160583,209,,,
,104,,209,0.7777777910232544,0.482538640499115,
0.7333333492279053,105,0.4589061737060547,211,,,
,105,,211,0.8111110925674438,0.43480172753334045,
0.7333333492279053,106,0.4471948444843292,213,,,
,106,,213,0.8333333134651184,0.4467674195766449,
0.7111111283302307,107,0.536017119884491,215,,,
,107,,215,0.8111110925674438,0.42169612646102905,
0.7777777910232544,108,0.4842739403247833,217,,,
,108,,217,0.7888888716697693,0.47228047251701355,
0.7333333492279053,109,0.45342016220092773,219,,,
,109,,219,0.8111110925674438,0.40538597106933594,
0.7555555701255798,110,0.44616571068763733,221,,,
,110,,221,0.8111110925674438,0.43160662055015564,
0.7777777910232544,111,0.47743895649909973,223,,,
,111,,223,0.8333333134651184,0.4304661154747009,
0.7555555701255798,112,0.5015122890472412,225,,,
,112,,225,0.8111110925674438,0.408387154340744,
0.7777777910232544,113,0.44970473647117615,227,,,
,113,,227,0.8111110925674438,0.41419920325279236,
0.7777777910232544,114,0.43883082270622253,229,,,
,114,,229,0.8444444537162781,0.38503527641296387,
0.7777777910232544,115,0.4555114805698395,231,,,
,115,,231,0.8333333134651184,0.4113394021987915,
0.7777777910232544,116,0.46309784054756165,233,,,
,116,,233,0.8333333134651184,0.4113866984844208,
0.800000011920929,117,0.4441737234592438,235,,,
,117,,235,0.8444444537162781,0.37117305397987366,
0.7777777910232544,118,0.44421765208244324,237,,,
,118,,237,0.800000011920929,0.39905112981796265,
0.7777777910232544,119,0.4371166527271271,239,,,
,119,,239,0.8111110925674438,0.3968193531036377,
0.7777777910232544,120,0.4445747435092926,241,,,
,120,,241,0.8222222328186035,0.3854476511478424,
0.7777777910232544,121,0.46213722229003906,243,,,
,121,,243,0.8222222328186035,0.4219490587711334,
0.7777777910232544,122,0.4326708912849426,245,,,
,122,,245,0.800000011920929,0.38874757289886475,
0.7555555701255798,123,0.4373359978199005,247,,,
,123,,247,0.800000011920929,0.413982093334198,
0.7777777910232544,124,0.44833025336265564,249,,,
,124,,249,0.8111110925674438,0.4267636239528656,
0.7777777910232544,125,0.48805564641952515,251,,,
,125,,251,0.8222222328186035,0.3969041109085083,
0.800000011920929,126,0.44283756613731384,253,,,
,126,,253,0.800000011920929,0.4255819022655487,
0.7777777910232544,127,0.4317187964916229,255,,,
,127,,255,0.8222222328186035,0.3643960654735565,
0.7777777910232544,128,0.4347971975803375,257,,,
,128,,257,0.800000011920929,0.42927560210227966,
0.7777777910232544,129,0.4440605938434601,259,,,
,129,,259,0.8222222328186035,0.3642134666442871,
0.7777777910232544,130,0.44100892543792725,261,,,
,130,,261,0.8333333134651184,0.3891158998012543,
0.7777777910232544,131,0.44629305601119995,263,,,
,131,,263,0.855555534362793,0.3766566514968872,
0.7555555701255798,132,0.5366289615631104,265,,,
,132,,265,0.7888888716697693,0.4116396903991699,
0.7777777910232544,133,0.4922429323196411,267,,,
,133,,267,0.8222222328186035,0.43486928939819336,
0.7111111283302307,134,0.4596249461174011,269,,,
,134,,269,0.8111110925674438,0.40043768286705017,
0.7333333492279053,135,0.44490763545036316,271,,,
,135,,271,0.800000011920929,0.4747959077358246,
0.7111111283302307,136,0.6186384558677673,273,,,
,136,,273,0.800000011920929,0.3882691264152527,
0.7555555701255798,137,0.5615663528442383,275,,,
,137,,275,0.7777777910232544,0.511358380317688,
0.7333333492279053,138,0.44223886728286743,277,,,
,138,,277,0.8444444537162781,0.3925009071826935,
0.7333333492279053,139,0.45843085646629333,279,,,
,139,,279,0.7777777910232544,0.42665091156959534,
0.7777777910232544,140,0.4693242311477661,281,,,
,140,,281,0.7888888716697693,0.4500625729560852,
0.7777777910232544,141,0.5014449954032898,283,,,
,141,,283,0.8444444537162781,0.3863093852996826,
0.7777777910232544,142,0.43436846137046814,285,,,
,142,,285,0.800000011920929,0.43556684255599976,
0.7777777910232544,143,0.4373025596141815,287,,,
,143,,287,0.8333333134651184,0.4213224947452545,
0.800000011920929,144,0.4442140460014343,289,,,
,144,,289,0.7888888716697693,0.40299636125564575,
0.7777777910232544,145,0.48271968960762024,291,,,
,145,,291,0.8222222328186035,0.39199143648147583,
0.7777777910232544,146,0.4676009714603424,293,,,
,146,,293,0.8111110925674438,0.39842689037323,
0.7777777910232544,147,0.4398066997528076,295,,,
,147,,295,0.8222222328186035,0.39333534240722656,
0.7333333492279053,148,0.4511229991912842,297,,,
,148,,297,0.800000011920929,0.4357255697250366,
0.7777777910232544,149,0.4607087969779968,299,,,
,149,,299,0.8444444537162781,0.3977371156215668,
0.7777777910232544,150,0.5121821761131287,301,,,
,150,,301,0.855555534362793,0.3867074251174927,
0.7777777910232544,151,0.4417572319507599,303,,,
,151,,303,0.8222222328186035,0.36504873633384705,
0.7555555701255798,152,0.45225125551223755,305,,,
,152,,305,0.8111110925674438,0.36844727396965027,
0.7777777910232544,153,0.4456574618816376,307,,,
,153,,307,0.7777777910232544,0.4652499854564667,
0.7555555701255798,154,0.561275839805603,309,,,
,154,,309,0.855555534362793,0.39746177196502686,
0.7777777910232544,155,0.4721502959728241,311,,,
,155,,311,0.8333333134651184,0.423233300447464,
0.7111111283302307,156,0.46120500564575195,313,,,
,156,,313,0.8111110925674438,0.4142838418483734,
0.7555555701255798,157,0.4482092261314392,315,,,
,157,,315,0.7444444298744202,0.4347645938396454,
0.7555555701255798,158,0.5114549398422241,317,,,
,158,,317,0.800000011920929,0.39975619316101074,
0.7777777910232544,159,0.5074359178543091,319,,,
,159,,319,0.8333333134651184,0.42343825101852417,
0.7777777910232544,160,0.4445548951625824,321,,,
,160,,321,0.8444444537162781,0.4245481789112091,
0.7111111283302307,161,0.46980756521224976,323,,,
,161,,323,0.7888888716697693,0.3735421597957611,
0.7777777910232544,162,0.4428544044494629,325,,,
,162,,325,0.7222222089767456,0.48925212025642395,
0.7777777910232544,163,0.4693758189678192,327,,,
,163,,327,0.800000011920929,0.40805718302726746,
0.7777777910232544,164,0.4798760414123535,329,,,
,164,,329,0.8222222328186035,0.40016603469848633,
0.7777777910232544,165,0.4398430287837982,331,,,
,165,,331,0.7777777910232544,0.42547938227653503,
0.7777777910232544,166,0.43641552329063416,333,,,
,166,,333,0.7888888716697693,0.40282270312309265,
0.7777777910232544,167,0.43733835220336914,335,,,
,167,,335,0.8222222328186035,0.3834608793258667,
0.7777777910232544,168,0.45196235179901123,337,,,
,168,,337,0.7888888716697693,0.4135531187057495,
0.7777777910232544,169,0.4606092572212219,339,,,
,169,,339,0.8111110925674438,0.42560067772865295,
0.7777777910232544,170,0.4415122866630554,341,,,
,170,,341,0.8333333134651184,0.3876234292984009,
0.7777777910232544,171,0.4422556459903717,343,,,
,171,,343,0.8444444537162781,0.37946030497550964,
0.800000011920929,172,0.4537966847419739,345,,,
,172,,345,0.8444444537162781,0.3618125915527344,
0.800000011920929,173,0.4544210731983185,347,,,
,173,,347,0.7888888716697693,0.3994918465614319,
0.7555555701255798,174,0.445102721452713,349,,,
,174,,349,0.800000011920929,0.42287513613700867,
0.7555555701255798,175,0.4385816752910614,351,,,
,175,,351,0.8111110925674438,0.42582282423973083,
0.800000011920929,176,0.454802542924881,353,,,
,176,,353,0.8333333134651184,0.38221579790115356,
0.7777777910232544,177,0.4879770576953888,355,,,
,177,,355,0.855555534362793,0.3529650866985321,
0.800000011920929,178,0.45970913767814636,357,,,
,178,,357,0.800000011920929,0.4403526186943054,
0.7777777910232544,179,0.4341672360897064,359,,,
,179,,359,0.8333333134651184,0.3717494010925293,
0.7555555701255798,180,0.4366455376148224,361,,,
,180,,361,0.800000011920929,0.395309716463089,
0.7777777910232544,181,0.4610786736011505,363,,,
,181,,363,0.8222222328186035,0.3764893412590027,
0.7777777910232544,182,0.4488367438316345,365,,,
,182,,365,0.8444444537162781,0.3467990458011627,
0.7777777910232544,183,0.43570759892463684,367,,,
,183,,367,0.8111110925674438,0.38755714893341064,
0.7777777910232544,184,0.4334079325199127,369,,,
,184,,369,0.8111110925674438,0.4208245277404785,
0.800000011920929,185,0.4415232241153717,371,,,
,185,,371,0.855555534362793,0.3715013265609741,
0.800000011920929,186,0.44115304946899414,373,,,
,186,,373,0.8666666746139526,0.37966468930244446,
0.800000011920929,187,0.4495347738265991,375,,,
,187,,375,0.8333333134651184,0.3771996796131134,
0.7777777910232544,188,0.43464982509613037,377,,,
,188,,377,0.8222222328186035,0.37523791193962097,
0.7777777910232544,189,0.4320734739303589,379,,,
,189,,379,0.8222222328186035,0.37295061349868774,
0.7777777910232544,190,0.43180423974990845,381,,,
,190,,381,0.8222222328186035,0.39485421776771545,
0.800000011920929,191,0.4559960663318634,383,,,
,191,,383,0.8222222328186035,0.405166894197464,
0.7777777910232544,192,0.4998878538608551,385,,,
,192,,385,0.8333333134651184,0.3830384910106659,
0.7555555701255798,193,0.43353700637817383,387,,,
,193,,387,0.8333333134651184,0.4162130057811737,
0.7333333492279053,194,0.4476165473461151,389,,,
,194,,389,0.8111110925674438,0.3953113853931427,
0.800000011920929,195,0.42859750986099243,391,,,
,195,,391,0.8333333134651184,0.40192481875419617,
0.7777777910232544,196,0.4687291383743286,393,,,
,196,,393,0.7888888716697693,0.40548673272132874,
0.7777777910232544,197,0.4462756812572479,395,,,
,197,,395,0.8222222328186035,0.3978152275085449,
0.7777777910232544,198,0.426807701587677,397,,,
,198,,397,0.8333333134651184,0.3732348084449768,
0.7777777910232544,199,0.4359957277774811,399,,,
,199,,399,0.800000011920929,0.3492051959037781,
,200,,400,,,0.8222222328186035
,200,,400,,,0.8222222328186035
