step,epoch,val_loss,val_acc,train_loss,train_acc,test_acc
61,30,,,0.5743733644485474,0.7777777910232544,
63,31,0.5923963785171509,0.6888889074325562,,,
63,31,,,0.5798271894454956,0.7444444298744202,
65,32,0.5683481097221375,0.7333333492279053,,,
65,32,,,0.5409555435180664,0.7444444298744202,
67,33,0.5637735724449158,0.7111111283302307,,,
67,33,,,0.5595159530639648,0.7666666507720947,
69,34,0.5717259049415588,0.6888889074325562,,,
69,34,,,0.5267947316169739,0.7555555701255798,
71,35,0.5624760389328003,0.6888889074325562,,,
71,35,,,0.5319311618804932,0.7444444298744202,
73,36,0.5455010533332825,0.7777777910232544,,,
73,36,,,0.5612215995788574,0.7444444298744202,
75,37,0.5382884740829468,0.7777777910232544,,,
75,37,,,0.5079027414321899,0.7888888716697693,
77,38,0.6057945489883423,0.6666666865348816,,,
77,38,,,0.5462870001792908,0.7222222089767456,
79,39,0.5677766799926758,0.6666666865348816,,,
79,39,,,0.5383437275886536,0.7222222089767456,
81,40,0.522688090801239,0.7555555701255798,,,
81,40,,,0.5090124011039734,0.7666666507720947,
83,41,0.5203351378440857,0.7111111283302307,,,
83,41,,,0.4931502342224121,0.7555555701255798,
85,42,0.5033925771713257,0.7777777910232544,,,
85,42,,,0.4480213224887848,0.7666666507720947,
87,43,0.5438441634178162,0.6666666865348816,,,
87,43,,,0.4688189625740051,0.7777777910232544,
89,44,0.4970695376396179,0.7555555701255798,,,
89,44,,,0.4746342897415161,0.7444444298744202,
91,45,0.4935850501060486,0.7555555701255798,,,
91,45,,,0.47159838676452637,0.8111110925674438,
93,46,0.5373044610023499,0.7111111283302307,,,
93,46,,,0.44659125804901123,0.8222222328186035,
95,47,0.46979111433029175,0.7333333492279053,,,
95,47,,,0.4937756061553955,0.7777777910232544,
97,48,0.4805779457092285,0.7555555701255798,,,
97,48,,,0.47699618339538574,0.800000011920929,
99,49,0.451293021440506,0.7777777910232544,,,
99,49,,,0.44180217385292053,0.7666666507720947,
101,50,0.5080975294113159,0.7555555701255798,,,
101,50,,,0.5277453660964966,0.7333333492279053,
103,51,0.57587730884552,0.6888889074325562,,,
103,51,,,0.4757254421710968,0.800000011920929,
105,52,0.48242416977882385,0.7111111283302307,,,
105,52,,,0.461252897977829,0.7666666507720947,
107,53,0.4749048352241516,0.7555555701255798,,,
107,53,,,0.497848242521286,0.7333333492279053,
109,54,0.5703473687171936,0.6888889074325562,,,
109,54,,,0.45823657512664795,0.7777777910232544,
111,55,0.4614544212818146,0.800000011920929,,,
111,55,,,0.5012516379356384,0.7666666507720947,
113,56,0.4628506004810333,0.7777777910232544,,,
113,56,,,0.43340861797332764,0.800000011920929,
115,57,0.48825904726982117,0.7555555701255798,,,
115,57,,,0.46116846799850464,0.7555555701255798,
117,58,0.4557025134563446,0.7555555701255798,,,
117,58,,,0.4352101981639862,0.8111110925674438,
119,59,0.4949970543384552,0.7333333492279053,,,
119,59,,,0.478271484375,0.7888888716697693,
121,60,0.547709047794342,0.7111111283302307,,,
121,60,,,0.44966647028923035,0.7777777910232544,
123,61,0.44315457344055176,0.8222222328186035,,,
123,61,,,0.3910127282142639,0.8111110925674438,
125,62,0.44022849202156067,0.7777777910232544,,,
125,62,,,0.47299593687057495,0.7555555701255798,
127,63,0.5228369235992432,0.7333333492279053,,,
127,63,,,0.5171168446540833,0.7555555701255798,
129,64,0.4458811581134796,0.7777777910232544,,,
129,64,,,0.4416656196117401,0.8111110925674438,
131,65,0.4559192359447479,0.7555555701255798,,,
131,65,,,0.46616846323013306,0.7777777910232544,
133,66,0.5197516679763794,0.7333333492279053,,,
133,66,,,0.4285892844200134,0.800000011920929,
135,67,0.5067030787467957,0.7555555701255798,,,
135,67,,,0.44478166103363037,0.8111110925674438,
137,68,0.44685226678848267,0.7777777910232544,,,
137,68,,,0.41373544931411743,0.800000011920929,
139,69,0.4450099468231201,0.7777777910232544,,,
139,69,,,0.43561163544654846,0.7333333492279053,
141,70,0.48710060119628906,0.7555555701255798,,,
141,70,,,0.41710907220840454,0.8111110925674438,
143,71,0.4638288617134094,0.7777777910232544,,,
143,71,,,0.42249596118927,0.8111110925674438,
145,72,0.44696858525276184,0.7555555701255798,,,
145,72,,,0.4704522490501404,0.8222222328186035,
147,73,0.4686807096004486,0.7777777910232544,,,
147,73,,,0.4052545428276062,0.800000011920929,
149,74,0.514984667301178,0.7333333492279053,,,
149,74,,,0.40192073583602905,0.7666666507720947,
151,75,0.44875144958496094,0.7777777910232544,,,
151,75,,,0.43196696043014526,0.800000011920929,
153,76,0.4479282796382904,0.7333333492279053,,,
153,76,,,0.4258003234863281,0.7666666507720947,
155,77,0.46828940510749817,0.7777777910232544,,,
155,77,,,0.39175063371658325,0.8111110925674438,
157,78,0.50559002161026,0.7777777910232544,,,
157,78,,,0.41332316398620605,0.7777777910232544,
159,79,0.4412328004837036,0.7777777910232544,,,
159,79,,,0.4599013030529022,0.7777777910232544,
161,80,0.44051411747932434,0.7777777910232544,,,
161,80,,,0.45138558745384216,0.7888888716697693,
163,81,0.4982237219810486,0.7777777910232544,,,
163,81,,,0.3873610198497772,0.8111110925674438,
165,82,0.4513968527317047,0.7777777910232544,,,
165,82,,,0.43979284167289734,0.8111110925674438,
167,83,0.4591686725616455,0.7333333492279053,,,
167,83,,,0.4212402403354645,0.8222222328186035,
169,84,0.43586960434913635,0.7777777910232544,,,
169,84,,,0.4654325842857361,0.7444444298744202,
171,85,0.4747253358364105,0.7777777910232544,,,
171,85,,,0.42419034242630005,0.8222222328186035,
173,86,0.4361925423145294,0.7333333492279053,,,
173,86,,,0.434018611907959,0.8111110925674438,
175,87,0.44181302189826965,0.7333333492279053,,,
175,87,,,0.41867345571517944,0.800000011920929,
177,88,0.46430155634880066,0.800000011920929,,,
177,88,,,0.4624752402305603,0.7555555701255798,
179,89,0.44532859325408936,0.7777777910232544,,,
179,89,,,0.49706289172172546,0.800000011920929,
181,90,0.44689419865608215,0.7111111283302307,,,
181,90,,,0.4352647066116333,0.8111110925674438,
183,91,0.4496908485889435,0.800000011920929,,,
183,91,,,0.4221896827220917,0.800000011920929,
185,92,0.47172749042510986,0.7777777910232544,,,
185,92,,,0.4089462161064148,0.800000011920929,
187,93,0.4354779124259949,0.7555555701255798,,,
187,93,,,0.4167630076408386,0.800000011920929,
189,94,0.4393830895423889,0.7777777910232544,,,
189,94,,,0.48645561933517456,0.7888888716697693,
191,95,0.612464964389801,0.6888889074325562,,,
191,95,,,0.40555310249328613,0.8222222328186035,
193,96,0.45901256799697876,0.7777777910232544,,,
193,96,,,0.5166459083557129,0.7555555701255798,
195,97,0.46201834082603455,0.7555555701255798,,,
195,97,,,0.4415389895439148,0.7666666507720947,
197,98,0.45341458916664124,0.7777777910232544,,,
197,98,,,0.41851508617401123,0.8111110925674438,
199,99,0.5968341827392578,0.6888889074325562,,,
199,99,,,0.4409187436103821,0.8222222328186035,
201,100,0.4462008476257324,0.7777777910232544,,,
201,100,,,0.47304999828338623,0.7888888716697693,
203,101,0.4625106751918793,0.7111111283302307,,,
203,101,,,0.40672674775123596,0.7777777910232544,
205,102,0.4391366243362427,0.7555555701255798,,,
205,102,,,0.4781911075115204,0.7111111283302307,
207,103,0.5954015851020813,0.6888889074325562,,,
207,103,,,0.4152928590774536,0.800000011920929,
209,104,0.5030402541160583,0.7777777910232544,,,
209,104,,,0.482538640499115,0.7777777910232544,
211,105,0.4589061737060547,0.7333333492279053,,,
211,105,,,0.43480172753334045,0.8111110925674438,
213,106,0.4471949338912964,0.7333333492279053,,,
213,106,,,0.4467674195766449,0.8333333134651184,
215,107,0.5360171794891357,0.7111111283302307,,,
215,107,,,0.42169612646102905,0.8111110925674438,
217,108,0.4842739403247833,0.7777777910232544,,,
217,108,,,0.47228047251701355,0.7888888716697693,
219,109,0.4534202218055725,0.7333333492279053,,,
219,109,,,0.40538597106933594,0.8111110925674438,
221,110,0.44616571068763733,0.7555555701255798,,,
221,110,,,0.4316066801548004,0.8111110925674438,
223,111,0.4774390459060669,0.7777777910232544,,,
223,111,,,0.4304661154747009,0.8333333134651184,
225,112,0.5015122890472412,0.7555555701255798,,,
225,112,,,0.408387154340744,0.8111110925674438,
227,113,0.44970473647117615,0.7777777910232544,,,
227,113,,,0.41419923305511475,0.8111110925674438,
229,114,0.43883082270622253,0.7777777910232544,,,
229,114,,,0.38503527641296387,0.8444444537162781,
231,115,0.4555114805698395,0.7777777910232544,,,
231,115,,,0.4113394021987915,0.8333333134651184,
233,116,0.46309781074523926,0.7777777910232544,,,
233,116,,,0.4113866984844208,0.8333333134651184,
235,117,0.44417378306388855,0.800000011920929,,,
235,117,,,0.37117305397987366,0.8444444537162781,
237,118,0.44421765208244324,0.7777777910232544,,,
237,118,,,0.39905112981796265,0.800000011920929,
239,119,0.4371166527271271,0.7777777910232544,,,
239,119,,,0.3968192934989929,0.8111110925674438,
241,120,0.4445746839046478,0.7777777910232544,,,
241,120,,,0.3854476511478424,0.8222222328186035,
243,121,0.46213725209236145,0.7777777910232544,,,
243,121,,,0.4219490885734558,0.8222222328186035,
245,122,0.4326708912849426,0.7777777910232544,,,
245,122,,,0.38874757289886475,0.800000011920929,
247,123,0.4373359978199005,0.7555555701255798,,,
247,123,,,0.4139820635318756,0.800000011920929,
249,124,0.44833025336265564,0.7777777910232544,,,
249,124,,,0.4267636239528656,0.8111110925674438,
251,125,0.48805564641952515,0.7777777910232544,,,
251,125,,,0.3969041705131531,0.8222222328186035,
253,126,0.44283753633499146,0.800000011920929,,,
253,126,,,0.4255818724632263,0.800000011920929,
255,127,0.43171873688697815,0.7777777910232544,,,
255,127,,,0.3643960654735565,0.8222222328186035,
257,128,0.4347972571849823,0.7777777910232544,,,
257,128,,,0.42927560210227966,0.800000011920929,
259,129,0.4440605938434601,0.7777777910232544,,,
259,129,,,0.3642134368419647,0.8222222328186035,
261,130,0.441008985042572,0.7777777910232544,,,
261,130,,,0.3891158998012543,0.8333333134651184,
263,131,0.4462929964065552,0.7777777910232544,,,
263,131,,,0.3766566514968872,0.855555534362793,
265,132,0.5366289615631104,0.7555555701255798,,,
265,132,,,0.4116397500038147,0.7888888716697693,
267,133,0.4922429323196411,0.7777777910232544,,,
267,133,,,0.43486928939819336,0.8222222328186035,
269,134,0.45962491631507874,0.7111111283302307,,,
269,134,,,0.40043768286705017,0.8111110925674438,
271,135,0.44490766525268555,0.7333333492279053,,,
271,135,,,0.4747958779335022,0.800000011920929,
273,136,0.6186383366584778,0.7111111283302307,,,
273,136,,,0.3882691264152527,0.800000011920929,
275,137,0.5615663528442383,0.7555555701255798,,,
275,137,,,0.5113583207130432,0.7777777910232544,
277,138,0.44223886728286743,0.7333333492279053,,,
277,138,,,0.3925009071826935,0.8444444537162781,
279,139,0.45843085646629333,0.7333333492279053,,,
279,139,,,0.42665091156959534,0.7777777910232544,
281,140,0.4693242013454437,0.7777777910232544,,,
281,140,,,0.45006263256073,0.7888888716697693,
283,141,0.5014449954032898,0.7777777910232544,,,
283,141,,,0.3863093852996826,0.8444444537162781,
285,142,0.43436846137046814,0.7777777910232544,,,
285,142,,,0.43556684255599976,0.800000011920929,
287,143,0.4373025596141815,0.7777777910232544,,,
287,143,,,0.42132246494293213,0.8333333134651184,
289,144,0.4442140460014343,0.800000011920929,,,
289,144,,,0.40299636125564575,0.7888888716697693,
291,145,0.48271963000297546,0.7777777910232544,,,
291,145,,,0.39199143648147583,0.8222222328186035,
293,146,0.4676010012626648,0.7777777910232544,,,
293,146,,,0.3984268605709076,0.8111110925674438,
295,147,0.4398066997528076,0.7777777910232544,,,
295,147,,,0.39333534240722656,0.8222222328186035,
297,148,0.4511229991912842,0.7333333492279053,,,
297,148,,,0.43572548031806946,0.800000011920929,
299,149,0.46070873737335205,0.7777777910232544,,,
299,149,,,0.3977371156215668,0.8444444537162781,
301,150,0.5121821761131287,0.7777777910232544,,,
301,150,,,0.3867074251174927,0.855555534362793,
303,151,0.4417572319507599,0.7777777910232544,,,
303,151,,,0.36504873633384705,0.8222222328186035,
305,152,0.45225125551223755,0.7555555701255798,,,
305,152,,,0.36844727396965027,0.8111110925674438,
307,153,0.4456574320793152,0.7777777910232544,,,
307,153,,,0.4652498960494995,0.7777777910232544,
309,154,0.5612757205963135,0.7555555701255798,,,
309,154,,,0.39746174216270447,0.855555534362793,
311,155,0.4721502959728241,0.7777777910232544,,,
311,155,,,0.4232332408428192,0.8333333134651184,
313,156,0.4612049460411072,0.7111111283302307,,,
313,156,,,0.41428378224372864,0.8111110925674438,
315,157,0.44820916652679443,0.7555555701255798,,,
315,157,,,0.4347645342350006,0.7444444298744202,
317,158,0.5114549398422241,0.7555555701255798,,,
317,158,,,0.39975619316101074,0.800000011920929,
319,159,0.5074359178543091,0.7777777910232544,,,
319,159,,,0.42343825101852417,0.8333333134651184,
321,160,0.4445548951625824,0.7777777910232544,,,
321,160,,,0.42454811930656433,0.8444444537162781,
323,161,0.46980756521224976,0.7111111283302307,,,
323,161,,,0.3735421895980835,0.7888888716697693,
325,162,0.4428544044494629,0.7777777910232544,,,
325,162,,,0.4892521798610687,0.7222222089767456,
327,163,0.469375878572464,0.7777777910232544,,,
327,163,,,0.40805718302726746,0.800000011920929,
329,164,0.47987595200538635,0.7777777910232544,,,
329,164,,,0.4001660645008087,0.8222222328186035,
331,165,0.4398430287837982,0.7777777910232544,,,
331,165,,,0.42547938227653503,0.7777777910232544,
333,166,0.436415433883667,0.7777777910232544,,,
333,166,,,0.40282270312309265,0.7888888716697693,
335,167,0.43733835220336914,0.7777777910232544,,,
335,167,,,0.3834608197212219,0.8222222328186035,
337,168,0.45196232199668884,0.7777777910232544,,,
337,168,,,0.4135531187057495,0.7888888716697693,
339,169,0.46060922741889954,0.7777777910232544,,,
339,169,,,0.42560073733329773,0.8111110925674438,
341,170,0.4415122866630554,0.7777777910232544,,,
341,170,,,0.3876234292984009,0.8333333134651184,
343,171,0.4422557055950165,0.7777777910232544,,,
343,171,,,0.37946030497550964,0.8444444537162781,
345,172,0.4537966847419739,0.800000011920929,,,
345,172,,,0.3618125915527344,0.8444444537162781,
347,173,0.4544210731983185,0.800000011920929,,,
347,173,,,0.3994918465614319,0.7888888716697693,
349,174,0.4451027810573578,0.7555555701255798,,,
349,174,,,0.42287513613700867,0.800000011920929,
351,175,0.4385816752910614,0.7555555701255798,,,
351,175,,,0.42582282423973083,0.8111110925674438,
353,176,0.454802542924881,0.800000011920929,,,
353,176,,,0.38221579790115356,0.8333333134651184,
355,177,0.487976998090744,0.7777777910232544,,,
355,177,,,0.3529650568962097,0.855555534362793,
357,178,0.45970916748046875,0.800000011920929,,,
357,178,,,0.4403526186943054,0.800000011920929,
359,179,0.4341672360897064,0.7777777910232544,,,
359,179,,,0.3717493712902069,0.8333333134651184,
361,180,0.43664559721946716,0.7555555701255798,,,
361,180,,,0.3953096270561218,0.800000011920929,
363,181,0.4610787332057953,0.7777777910232544,,,
363,181,,,0.3764893710613251,0.8222222328186035,
365,182,0.4488367438316345,0.7777777910232544,,,
365,182,,,0.3467990458011627,0.8444444537162781,
367,183,0.43570759892463684,0.7777777910232544,,,
367,183,,,0.38755708932876587,0.8111110925674438,
369,184,0.4334079623222351,0.7777777910232544,,,
369,184,,,0.4208245277404785,0.8111110925674438,
371,185,0.4415232241153717,0.800000011920929,,,
371,185,,,0.3715013265609741,0.855555534362793,
373,186,0.44115304946899414,0.800000011920929,,,
373,186,,,0.37966465950012207,0.8666666746139526,
375,187,0.44953474402427673,0.800000011920929,,,
375,187,,,0.377199649810791,0.8333333134651184,
377,188,0.43464988470077515,0.7777777910232544,,,
377,188,,,0.37523791193962097,0.8222222328186035,
379,189,0.4320734739303589,0.7777777910232544,,,
379,189,,,0.37295058369636536,0.8222222328186035,
381,190,0.43180423974990845,0.7777777910232544,,,
381,190,,,0.39485421776771545,0.8222222328186035,
383,191,0.455996036529541,0.800000011920929,,,
383,191,,,0.405166894197464,0.8222222328186035,
385,192,0.4998878538608551,0.7777777910232544,,,
385,192,,,0.3830384910106659,0.8333333134651184,
387,193,0.4335370361804962,0.7555555701255798,,,
387,193,,,0.4162130057811737,0.8333333134651184,
389,194,0.4476165771484375,0.7333333492279053,,,
389,194,,,0.3953113853931427,0.8111110925674438,
391,195,0.42859750986099243,0.800000011920929,,,
391,195,,,0.40192490816116333,0.8333333134651184,
393,196,0.4687291979789734,0.7777777910232544,,,
393,196,,,0.40548673272132874,0.7888888716697693,
395,197,0.4462757110595703,0.7777777910232544,,,
395,197,,,0.3978152871131897,0.8222222328186035,
397,198,0.4268076717853546,0.7777777910232544,,,
397,198,,,0.3732348084449768,0.8333333134651184,
399,199,0.4359956979751587,0.7777777910232544,,,
399,199,,,0.34920522570610046,0.800000011920929,
400,200,,,,,0.8222222328186035
400,200,,,,,0.8222222328186035
