epoch,val_acc,step,val_loss,train_loss,train_acc,test_acc
34,,69,,0.5267947316169739,0.7555555701255798,
35,0.6888889074325562,71,0.5624760389328003,,,
35,,71,,0.5319311618804932,0.7444444298744202,
36,0.7777777910232544,73,0.5455010533332825,,,
36,,73,,0.5612215995788574,0.7444444298744202,
37,0.7777777910232544,75,0.5382884740829468,,,
37,,75,,0.5079027414321899,0.7888888716697693,
38,0.6666666865348816,77,0.6057945489883423,,,
38,,77,,0.5462870001792908,0.7222222089767456,
39,0.6666666865348816,79,0.5677766799926758,,,
39,,79,,0.5383437275886536,0.7222222089767456,
40,0.7555555701255798,81,0.5226880311965942,,,
40,,81,,0.5090124607086182,0.7666666507720947,
41,0.7111111283302307,83,0.5203351378440857,,,
41,,83,,0.4931503236293793,0.7555555701255798,
42,0.7777777910232544,85,0.5033926367759705,,,
42,,85,,0.4480213224887848,0.7666666507720947,
43,0.6666666865348816,87,0.5438441634178162,,,
43,,87,,0.4688189923763275,0.7777777910232544,
44,0.7555555701255798,89,0.4970696270465851,,,
44,,89,,0.4746342897415161,0.7444444298744202,
45,0.7555555701255798,91,0.4935850501060486,,,
45,,91,,0.47159838676452637,0.8111110925674438,
46,0.7111111283302307,93,0.5373044013977051,,,
46,,93,,0.44659125804901123,0.8222222328186035,
47,0.7333333492279053,95,0.46979108452796936,,,
47,,95,,0.49377551674842834,0.7777777910232544,
48,0.7555555701255798,97,0.4805779755115509,,,
48,,97,,0.4769960939884186,0.800000011920929,
49,0.7777777910232544,99,0.45129305124282837,,,
49,,99,,0.4418022036552429,0.7666666507720947,
50,0.7555555701255798,101,0.5080975890159607,,,
50,,101,,0.5277454257011414,0.7333333492279053,
51,0.6888889074325562,103,0.57587730884552,,,
51,,103,,0.4757254719734192,0.800000011920929,
52,0.7111111283302307,105,0.48242416977882385,,,
52,,105,,0.46125292778015137,0.7666666507720947,
53,0.7555555701255798,107,0.4749048948287964,,,
53,,107,,0.497848242521286,0.7333333492279053,
54,0.6888889074325562,109,0.570347249507904,,,
54,,109,,0.45823660492897034,0.7777777910232544,
55,0.800000011920929,111,0.4614543914794922,,,
55,,111,,0.5012516379356384,0.7666666507720947,
56,0.7777777910232544,113,0.4628506898880005,,,
56,,113,,0.43340861797332764,0.800000011920929,
57,0.7555555701255798,115,0.48825904726982117,,,
57,,115,,0.46116846799850464,0.7555555701255798,
58,0.7555555701255798,117,0.45570245385169983,,,
58,,117,,0.435210257768631,0.8111110925674438,
59,0.7333333492279053,119,0.4949970543384552,,,
59,,119,,0.478271484375,0.7888888716697693,
60,0.7111111283302307,121,0.547709047794342,,,
60,,121,,0.44966647028923035,0.7777777910232544,
61,0.8222222328186035,123,0.44315457344055176,,,
61,,123,,0.3910127878189087,0.8111110925674438,
62,0.7777777910232544,125,0.4402284324169159,,,
62,,125,,0.47299593687057495,0.7555555701255798,
63,0.7333333492279053,127,0.5228368639945984,,,
63,,127,,0.5171168446540833,0.7555555701255798,
64,0.7777777910232544,129,0.44588109850883484,,,
64,,129,,0.4416656196117401,0.8111110925674438,
65,0.7555555701255798,131,0.4559192359447479,,,
65,,131,,0.46616843342781067,0.7777777910232544,
66,0.7333333492279053,133,0.5197516679763794,,,
66,,133,,0.4285893440246582,0.800000011920929,
67,0.7555555701255798,135,0.5067031979560852,,,
67,,135,,0.444781631231308,0.8111110925674438,
68,0.7777777910232544,137,0.44685226678848267,,,
68,,137,,0.41373544931411743,0.800000011920929,
69,0.7777777910232544,139,0.4450099468231201,,,
69,,139,,0.4356115460395813,0.7333333492279053,
70,0.7555555701255798,141,0.48710060119628906,,,
70,,141,,0.41710907220840454,0.8111110925674438,
71,0.7777777910232544,143,0.4638288617134094,,,
71,,143,,0.42249596118927,0.8111110925674438,
72,0.7555555701255798,145,0.44696858525276184,,,
72,,145,,0.4704522490501404,0.8222222328186035,
73,0.7777777910232544,147,0.46868064999580383,,,
73,,147,,0.4052545428276062,0.800000011920929,
74,0.7333333492279053,149,0.514984667301178,,,
74,,149,,0.40192073583602905,0.7666666507720947,
75,0.7777777910232544,151,0.4487514793872833,,,
75,,151,,0.43196696043014526,0.800000011920929,
76,0.7333333492279053,153,0.4479282796382904,,,
76,,153,,0.4258003234863281,0.7666666507720947,
77,0.7777777910232544,155,0.4682893455028534,,,
77,,155,,0.39175066351890564,0.8111110925674438,
78,0.7777777910232544,157,0.5055900812149048,,,
78,,157,,0.41332316398620605,0.7777777910232544,
79,0.7777777910232544,159,0.4412328004837036,,,
79,,159,,0.4599013328552246,0.7777777910232544,
80,0.7777777910232544,161,0.44051411747932434,,,
80,,161,,0.451385498046875,0.7888888716697693,
81,0.7777777910232544,163,0.4982236623764038,,,
81,,163,,0.3873610198497772,0.8111110925674438,
82,0.7777777910232544,165,0.4513969123363495,,,
82,,165,,0.43979281187057495,0.8111110925674438,
83,0.7333333492279053,167,0.45916861295700073,,,
83,,167,,0.42124027013778687,0.8222222328186035,
84,0.7777777910232544,169,0.43586960434913635,,,
84,,169,,0.4654325842857361,0.7444444298744202,
85,0.7777777910232544,171,0.47472530603408813,,,
85,,171,,0.42419031262397766,0.8222222328186035,
86,0.7333333492279053,173,0.4361925423145294,,,
86,,173,,0.434018611907959,0.8111110925674438,
87,0.7333333492279053,175,0.44181305170059204,,,
87,,175,,0.41867345571517944,0.800000011920929,
88,0.800000011920929,177,0.46430152654647827,,,
88,,177,,0.4624752402305603,0.7555555701255798,
89,0.7777777910232544,179,0.44532859325408936,,,
89,,179,,0.49706289172172546,0.800000011920929,
90,0.7111111283302307,181,0.44689419865608215,,,
90,,181,,0.4352647066116333,0.8111110925674438,
91,0.800000011920929,183,0.4496907889842987,,,
91,,183,,0.4221896231174469,0.800000011920929,
92,0.7777777910232544,185,0.4717274606227875,,,
92,,185,,0.4089461863040924,0.800000011920929,
93,0.7555555701255798,187,0.4354778826236725,,,
93,,187,,0.416763037443161,0.800000011920929,
94,0.7777777910232544,189,0.43938305974006653,,,
94,,189,,0.4864555895328522,0.7888888716697693,
95,0.6888889074325562,191,0.6124648451805115,,,
95,,191,,0.40555304288864136,0.8222222328186035,
96,0.7777777910232544,193,0.45901256799697876,,,
96,,193,,0.5166458487510681,0.7555555701255798,
97,0.7555555701255798,195,0.46201834082603455,,,
97,,195,,0.4415389895439148,0.7666666507720947,
98,0.7777777910232544,197,0.453414648771286,,,
98,,197,,0.41851508617401123,0.8111110925674438,
99,0.6888889074325562,199,0.5968342423439026,,,
99,,199,,0.44091877341270447,0.8222222328186035,
100,0.7777777910232544,201,0.4462008476257324,,,
100,,201,,0.47304999828338623,0.7888888716697693,
101,0.7111111283302307,203,0.4625106751918793,,,
101,,203,,0.40672674775123596,0.7777777910232544,
102,0.7555555701255798,205,0.4391366243362427,,,
102,,205,,0.4781911075115204,0.7111111283302307,
103,0.6888889074325562,207,0.5954016447067261,,,
103,,207,,0.4152928590774536,0.800000011920929,
104,0.7777777910232544,209,0.5030401945114136,,,
104,,209,,0.482538640499115,0.7777777910232544,
105,0.7333333492279053,211,0.4589062035083771,,,
105,,211,,0.43480172753334045,0.8111110925674438,
106,0.7333333492279053,213,0.4471948444843292,,,
106,,213,,0.4467674791812897,0.8333333134651184,
107,0.7111111283302307,215,0.5360172986984253,,,
107,,215,,0.42169612646102905,0.8111110925674438,
108,0.7777777910232544,217,0.4842739403247833,,,
108,,217,,0.47228047251701355,0.7888888716697693,
109,0.7333333492279053,219,0.4534202218055725,,,
109,,219,,0.40538597106933594,0.8111110925674438,
110,0.7555555701255798,221,0.44616571068763733,,,
110,,221,,0.4316067099571228,0.8111110925674438,
111,0.7777777910232544,223,0.4774390459060669,,,
111,,223,,0.4304661154747009,0.8333333134651184,
112,0.7555555701255798,225,0.5015122890472412,,,
112,,225,,0.4083872139453888,0.8111110925674438,
113,0.7777777910232544,227,0.44970473647117615,,,
113,,227,,0.41419920325279236,0.8111110925674438,
114,0.7777777910232544,229,0.43883082270622253,,,
114,,229,,0.38503527641296387,0.8444444537162781,
115,0.7777777910232544,231,0.4555114805698395,,,
115,,231,,0.4113394021987915,0.8333333134651184,
116,0.7777777910232544,233,0.46309784054756165,,,
116,,233,,0.41138675808906555,0.8333333134651184,
117,0.800000011920929,235,0.4441737234592438,,,
117,,235,,0.37117305397987366,0.8444444537162781,
118,0.7777777910232544,237,0.44421765208244324,,,
118,,237,,0.39905112981796265,0.800000011920929,
119,0.7777777910232544,239,0.4371166527271271,,,
119,,239,,0.3968193531036377,0.8111110925674438,
120,0.7777777910232544,241,0.4445747435092926,,,
120,,241,,0.3854476511478424,0.8222222328186035,
121,0.7777777910232544,243,0.46213725209236145,,,
121,,243,,0.4219490885734558,0.8222222328186035,
122,0.7777777910232544,245,0.4326708912849426,,,
122,,245,,0.38874757289886475,0.800000011920929,
123,0.7555555701255798,247,0.4373359978199005,,,
123,,247,,0.4139821231365204,0.800000011920929,
124,0.7777777910232544,249,0.4483303129673004,,,
124,,249,,0.426763653755188,0.8111110925674438,
125,0.7777777910232544,251,0.48805567622184753,,,
125,,251,,0.3969041705131531,0.8222222328186035,
126,0.800000011920929,253,0.44283756613731384,,,
126,,253,,0.4255819022655487,0.800000011920929,
127,0.7777777910232544,255,0.43171873688697815,,,
127,,255,,0.3643960654735565,0.8222222328186035,
128,0.7777777910232544,257,0.4347971975803375,,,
128,,257,,0.42927560210227966,0.800000011920929,
129,0.7777777910232544,259,0.4440605938434601,,,
129,,259,,0.3642134368419647,0.8222222328186035,
130,0.7777777910232544,261,0.441008985042572,,,
130,,261,,0.3891158998012543,0.8333333134651184,
131,0.7777777910232544,263,0.4462929964065552,,,
131,,263,,0.3766566514968872,0.855555534362793,
132,0.7555555701255798,265,0.5366289615631104,,,
132,,265,,0.4116397500038147,0.7888888716697693,
133,0.7777777910232544,267,0.4922429025173187,,,
133,,267,,0.43486928939819336,0.8222222328186035,
134,0.7111111283302307,269,0.45962491631507874,,,
134,,269,,0.40043768286705017,0.8111110925674438,
135,0.7333333492279053,271,0.44490763545036316,,,
135,,271,,0.4747958779335022,0.800000011920929,
136,0.7111111283302307,273,0.6186383366584778,,,
136,,273,,0.3882691562175751,0.800000011920929,
137,0.7555555701255798,275,0.5615663528442383,,,
137,,275,,0.5113583207130432,0.7777777910232544,
138,0.7333333492279053,277,0.44223886728286743,,,
138,,277,,0.3925008475780487,0.8444444537162781,
139,0.7333333492279053,279,0.45843082666397095,,,
139,,279,,0.42665091156959534,0.7777777910232544,
140,0.7777777910232544,281,0.46932414174079895,,,
140,,281,,0.4500625729560852,0.7888888716697693,
141,0.7777777910232544,283,0.501444935798645,,,
141,,283,,0.38630935549736023,0.8444444537162781,
142,0.7777777910232544,285,0.43436846137046814,,,
142,,285,,0.43556684255599976,0.800000011920929,
143,0.7777777910232544,287,0.43730252981185913,,,
143,,287,,0.42132246494293213,0.8333333134651184,
144,0.800000011920929,289,0.44421398639678955,,,
144,,289,,0.40299633145332336,0.7888888716697693,
145,0.7777777910232544,291,0.4827196002006531,,,
145,,291,,0.39199143648147583,0.8222222328186035,
146,0.7777777910232544,293,0.4676010012626648,,,
146,,293,,0.3984268307685852,0.8111110925674438,
147,0.7777777910232544,295,0.4398066997528076,,,
147,,295,,0.39333534240722656,0.8222222328186035,
148,0.7333333492279053,297,0.4511229991912842,,,
148,,297,,0.43572548031806946,0.800000011920929,
149,0.7777777910232544,299,0.46070870757102966,,,
149,,299,,0.3977370858192444,0.8444444537162781,
150,0.7777777910232544,301,0.5121821165084839,,,
150,,301,,0.3867074251174927,0.855555534362793,
151,0.7777777910232544,303,0.4417572021484375,,,
151,,303,,0.36504873633384705,0.8222222328186035,
152,0.7555555701255798,305,0.45225122570991516,,,
152,,305,,0.36844727396965027,0.8111110925674438,
153,0.7777777910232544,307,0.44565752148628235,,,
153,,307,,0.4652498960494995,0.7777777910232544,
154,0.7555555701255798,309,0.5612757205963135,,,
154,,309,,0.39746177196502686,0.855555534362793,
155,0.7777777910232544,311,0.4721502661705017,,,
155,,311,,0.4232332408428192,0.8333333134651184,
156,0.7111111283302307,313,0.46120503544807434,,,
156,,313,,0.41428378224372864,0.8111110925674438,
157,0.7555555701255798,315,0.4482092261314392,,,
157,,315,,0.4347645938396454,0.7444444298744202,
158,0.7555555701255798,317,0.5114549994468689,,,
158,,317,,0.39975619316101074,0.800000011920929,
159,0.7777777910232544,319,0.5074358582496643,,,
159,,319,,0.42343834042549133,0.8333333134651184,
160,0.7777777910232544,321,0.44455486536026,,,
160,,321,,0.42454808950424194,0.8444444537162781,
161,0.7111111283302307,323,0.46980759501457214,,,
161,,323,,0.3735421895980835,0.7888888716697693,
162,0.7777777910232544,325,0.4428544044494629,,,
162,,325,,0.4892522096633911,0.7222222089767456,
163,0.7777777910232544,327,0.469375878572464,,,
163,,327,,0.40805715322494507,0.800000011920929,
164,0.7777777910232544,329,0.4798758924007416,,,
164,,329,,0.40016603469848633,0.8222222328186035,
165,0.7777777910232544,331,0.43984299898147583,,,
165,,331,,0.42547929286956787,0.7777777910232544,
166,0.7777777910232544,333,0.43641549348831177,,,
166,,333,,0.4028227627277374,0.7888888716697693,
167,0.7777777910232544,335,0.43733835220336914,,,
167,,335,,0.3834608197212219,0.8222222328186035,
168,0.7777777910232544,337,0.45196232199668884,,,
168,,337,,0.4135531187057495,0.7888888716697693,
169,0.7777777910232544,339,0.46060910820961,,,
169,,339,,0.42560067772865295,0.8111110925674438,
170,0.7777777910232544,341,0.44151225686073303,,,
170,,341,,0.3876233696937561,0.8333333134651184,
171,0.7777777910232544,343,0.44225573539733887,,,
171,,343,,0.37946030497550964,0.8444444537162781,
172,0.800000011920929,345,0.45379671454429626,,,
172,,345,,0.3618125915527344,0.8444444537162781,
173,0.800000011920929,347,0.4544210731983185,,,
173,,347,,0.3994918465614319,0.7888888716697693,
174,0.7555555701255798,349,0.445102721452713,,,
174,,349,,0.42287516593933105,0.800000011920929,
175,0.7555555701255798,351,0.4385816752910614,,,
175,,351,,0.42582282423973083,0.8111110925674438,
176,0.800000011920929,353,0.45480263233184814,,,
176,,353,,0.38221579790115356,0.8333333134651184,
177,0.7777777910232544,355,0.4879770874977112,,,
177,,355,,0.3529650866985321,0.855555534362793,
178,0.800000011920929,357,0.45970913767814636,,,
178,,357,,0.4403526782989502,0.800000011920929,
179,0.7777777910232544,359,0.43416717648506165,,,
179,,359,,0.3717493712902069,0.8333333134651184,
180,0.7555555701255798,361,0.43664559721946716,,,
180,,361,,0.3953096568584442,0.800000011920929,
181,0.7777777910232544,363,0.4610787332057953,,,
181,,363,,0.3764893710613251,0.8222222328186035,
182,0.7777777910232544,365,0.44883668422698975,,,
182,,365,,0.34679901599884033,0.8444444537162781,
183,0.7777777910232544,367,0.43570759892463684,,,
183,,367,,0.38755714893341064,0.8111110925674438,
184,0.7777777910232544,369,0.4334079325199127,,,
184,,369,,0.4208245277404785,0.8111110925674438,
185,0.800000011920929,371,0.4415232241153717,,,
185,,371,,0.3715013265609741,0.855555534362793,
186,0.800000011920929,373,0.44115304946899414,,,
186,,373,,0.37966465950012207,0.8666666746139526,
187,0.800000011920929,375,0.44953474402427673,,,
187,,375,,0.3771996796131134,0.8333333134651184,
188,0.7777777910232544,377,0.43464982509613037,,,
188,,377,,0.37523791193962097,0.8222222328186035,
189,0.7777777910232544,379,0.4320734739303589,,,
189,,379,,0.3729506731033325,0.8222222328186035,
190,0.7777777910232544,381,0.43180426955223083,,,
190,,381,,0.39485421776771545,0.8222222328186035,
191,0.800000011920929,383,0.455996036529541,,,
191,,383,,0.4051668345928192,0.8222222328186035,
192,0.7777777910232544,385,0.4998878538608551,,,
192,,385,,0.3830384612083435,0.8333333134651184,
193,0.7555555701255798,387,0.4335370361804962,,,
193,,387,,0.4162130057811737,0.8333333134651184,
194,0.7333333492279053,389,0.4476165473461151,,,
194,,389,,0.3953113853931427,0.8111110925674438,
195,0.800000011920929,391,0.42859748005867004,,,
195,,391,,0.40192484855651855,0.8333333134651184,
196,0.7777777910232544,393,0.4687291979789734,,,
196,,393,,0.40548673272132874,0.7888888716697693,
197,0.7777777910232544,395,0.4462757408618927,,,
197,,395,,0.3978152871131897,0.8222222328186035,
198,0.7777777910232544,397,0.4268076717853546,,,
198,,397,,0.3732348084449768,0.8333333134651184,
199,0.7777777910232544,399,0.4359956979751587,,,
199,,399,,0.3492051959037781,0.800000011920929,
200,,400,,,,0.8222222328186035
200,,400,,,,0.8222222328186035
