epoch,val_loss,val_acc,step,train_acc,train_loss,test_acc
65,0.0,1.0,131,,,
65,,,131,0.8333333134651184,0.35748469829559326,
66,0.0,1.0,133,,,
66,,,133,0.855555534362793,0.3195028007030487,
67,0.0,1.0,135,,,
67,,,135,0.8333333134651184,0.33576440811157227,
68,0.0,1.0,137,,,
68,,,137,0.855555534362793,0.3322737514972687,
69,0.0,1.0,139,,,
69,,,139,0.8666666746139526,0.32326364517211914,
70,0.0,1.0,141,,,
70,,,141,0.8444444537162781,0.32987767457962036,
71,0.0,1.0,143,,,
71,,,143,0.800000011920929,0.3509249687194824,
72,0.0,1.0,145,,,
72,,,145,0.8333333134651184,0.3841962516307831,
73,0.0,1.0,147,,,
73,,,147,0.8444444537162781,0.32931071519851685,
74,0.0,1.0,149,,,
74,,,149,0.8666666746139526,0.31161949038505554,
