val_loss,val_acc,epoch,step,train_loss,train_acc,test_acc
,,29,59,0.35505813360214233,0.8222222328186035,
0.0,1.0,30,61,,,
,,30,61,0.3601401746273041,0.8444444537162781,
0.0,1.0,31,63,,,
,,31,63,0.3947204053401947,0.8222222328186035,
0.0,1.0,32,65,,,
,,32,65,0.3891434669494629,0.7888888716697693,
0.0,1.0,33,67,,,
,,33,67,0.40641072392463684,0.800000011920929,
0.0,1.0,34,69,,,
,,34,69,0.3555963635444641,0.8222222328186035,
0.0,1.0,35,71,,,
,,35,71,0.33509984612464905,0.8777777552604675,
0.0,1.0,36,73,,,
,,36,73,0.39299875497817993,0.8222222328186035,
0.0,1.0,37,75,,,
,,37,75,0.34853821992874146,0.8444444537162781,
0.0,1.0,38,77,,,
,,38,77,0.40227487683296204,0.8111110925674438,
0.0,1.0,39,79,,,
,,39,79,0.371452659368515,0.8111110925674438,
0.0,1.0,40,81,,,
,,40,81,0.33694520592689514,0.8777777552604675,
0.0,1.0,41,83,,,
,,41,83,0.3582615256309509,0.8333333134651184,
0.0,1.0,42,85,,,
,,42,85,0.309692919254303,0.8888888955116272,
0.0,1.0,43,87,,,
,,43,87,0.3228570222854614,0.8444444537162781,
0.0,1.0,44,89,,,
,,44,89,0.356190025806427,0.8111110925674438,
0.0,1.0,45,91,,,
,,45,91,0.31899169087409973,0.8333333134651184,
0.0,1.0,46,93,,,
,,46,93,0.33784130215644836,0.8333333134651184,
0.0,1.0,47,95,,,
,,47,95,0.41976749897003174,0.7777777910232544,
0.0,1.0,48,97,,,
,,48,97,0.3472277820110321,0.8444444537162781,
0.0,1.0,49,99,,,
,,49,99,0.33551645278930664,0.8444444537162781,
0.0,1.0,50,101,,,
,,50,101,0.40260183811187744,0.800000011920929,
0.0,1.0,51,103,,,
,,51,103,0.3267516791820526,0.8444444537162781,
0.0,1.0,52,105,,,
,,52,105,0.33013805747032166,0.8444444537162781,
0.0,1.0,53,107,,,
,,53,107,0.3571423888206482,0.8222222328186035,
0.0,1.0,54,109,,,
,,54,109,0.3504583537578583,0.800000011920929,
0.0,1.0,55,111,,,
,,55,111,0.3949941396713257,0.8111110925674438,
0.0,1.0,56,113,,,
,,56,113,0.3855753242969513,0.8444444537162781,
0.0,1.0,57,115,,,
,,57,115,0.36859893798828125,0.8111110925674438,
0.0,1.0,58,117,,,
,,58,117,0.3663810193538666,0.855555534362793,
0.0,1.0,59,119,,,
,,59,119,0.37198930978775024,0.8111110925674438,
0.0,1.0,60,121,,,
,,60,121,0.3240504562854767,0.8333333134651184,
0.0,1.0,61,123,,,
,,61,123,0.3578048348426819,0.8222222328186035,
0.0,1.0,62,125,,,
,,62,125,0.37566322088241577,0.8222222328186035,
0.0,1.0,63,127,,,
,,63,127,0.4932343363761902,0.7222222089767456,
0.0,1.0,64,129,,,
,,64,129,0.32159119844436646,0.855555534362793,
0.0,1.0,65,131,,,
,,65,131,0.35748472809791565,0.8333333134651184,
0.0,1.0,66,133,,,
,,66,133,0.3195028007030487,0.855555534362793,
0.0,1.0,67,135,,,
,,67,135,0.33576440811157227,0.8333333134651184,
0.0,1.0,68,137,,,
,,68,137,0.3322737514972687,0.855555534362793,
0.0,1.0,69,139,,,
,,69,139,0.32326364517211914,0.8666666746139526,
0.0,1.0,70,141,,,
,,70,141,0.32987767457962036,0.8444444537162781,
0.0,1.0,71,143,,,
,,71,143,0.3509249687194824,0.800000011920929,
0.0,1.0,72,145,,,
,,72,145,0.3841962516307831,0.8333333134651184,
0.0,1.0,73,147,,,
,,73,147,0.32931071519851685,0.8444444537162781,
0.0,1.0,74,149,,,
,,74,149,0.31161949038505554,0.8666666746139526,
0.0,1.0,75,151,,,
,,75,151,0.3681776225566864,0.8444444537162781,
0.0,1.0,76,153,,,
,,76,153,0.3237583339214325,0.8444444537162781,
0.0,1.0,77,155,,,
,,77,155,0.31889793276786804,0.8222222328186035,
0.0,1.0,78,157,,,
,,78,157,0.32309460639953613,0.8111110925674438,
0.0,1.0,79,159,,,
,,79,159,0.31507930159568787,0.855555534362793,
0.0,1.0,80,161,,,
,,80,161,0.3498683571815491,0.8111110925674438,
0.0,1.0,81,163,,,
,,81,163,0.34358835220336914,0.8666666746139526,
0.0,1.0,82,165,,,
,,82,165,0.3552705645561218,0.8222222328186035,
0.0,1.0,83,167,,,
,,83,167,0.3620641827583313,0.8444444537162781,
0.0,1.0,84,169,,,
,,84,169,0.3372657001018524,0.800000011920929,
0.0,1.0,85,171,,,
,,85,171,0.3701229989528656,0.855555534362793,
0.0,1.0,86,173,,,
,,86,173,0.3157135546207428,0.8444444537162781,
0.0,1.0,87,175,,,
,,87,175,0.3325042426586151,0.8444444537162781,
0.0,1.0,88,177,,,
,,88,177,0.329727441072464,0.8333333134651184,
0.0,1.0,89,179,,,
,,89,179,0.36233919858932495,0.8333333134651184,
0.0,1.0,90,181,,,
,,90,181,0.34411975741386414,0.8444444537162781,
0.0,1.0,91,183,,,
,,91,183,0.34233546257019043,0.855555534362793,
0.0,1.0,92,185,,,
,,92,185,0.3174794912338257,0.8444444537162781,
0.0,1.0,93,187,,,
,,93,187,0.3317553699016571,0.855555534362793,
0.0,1.0,94,189,,,
,,94,189,0.40136006474494934,0.7888888716697693,
0.0,1.0,95,191,,,
,,95,191,0.3541153073310852,0.855555534362793,
0.0,1.0,96,193,,,
,,96,193,0.4171780049800873,0.8222222328186035,
0.0,1.0,97,195,,,
,,97,195,0.3622376620769501,0.800000011920929,
0.0,1.0,98,197,,,
,,98,197,0.3342713713645935,0.8444444537162781,
0.0,1.0,99,199,,,
,,99,199,0.3177816867828369,0.855555534362793,
0.0,1.0,100,201,,,
,,100,201,0.35065823793411255,0.8333333134651184,
0.0,1.0,101,203,,,
,,101,203,0.340291291475296,0.8333333134651184,
0.0,1.0,102,205,,,
,,102,205,0.3323674201965332,0.8111110925674438,
0.0,1.0,103,207,,,
,,103,207,0.3330092132091522,0.8444444537162781,
0.0,1.0,104,209,,,
,,104,209,0.36338046193122864,0.8444444537162781,
0.0,1.0,105,211,,,
,,105,211,0.32623472809791565,0.8777777552604675,
0.0,1.0,106,213,,,
,,106,213,0.33851081132888794,0.800000011920929,
0.0,1.0,107,215,,,
,,107,215,0.33941709995269775,0.8444444537162781,
0.0,1.0,108,217,,,
,,108,217,0.3497667908668518,0.8444444537162781,
0.0,1.0,109,219,,,
,,109,219,0.3436836302280426,0.8333333134651184,
0.0,1.0,110,221,,,
,,110,221,0.3197234570980072,0.8777777552604675,
0.0,1.0,111,223,,,
,,111,223,0.3474125266075134,0.855555534362793,
0.0,1.0,112,225,,,
,,112,225,0.30282920598983765,0.8666666746139526,
0.0,1.0,113,227,,,
,,113,227,0.32617810368537903,0.8333333134651184,
0.0,1.0,114,229,,,
,,114,229,0.29278236627578735,0.8888888955116272,
0.0,1.0,115,231,,,
,,115,231,0.34256672859191895,0.8333333134651184,
0.0,1.0,116,233,,,
,,116,233,0.37250247597694397,0.8444444537162781,
0.0,1.0,117,235,,,
,,117,235,0.3558545410633087,0.8222222328186035,
0.0,1.0,118,237,,,
,,118,237,0.3423117399215698,0.8333333134651184,
0.0,1.0,119,239,,,
,,119,239,0.3911943733692169,0.8444444537162781,
0.0,1.0,120,241,,,
,,120,241,0.3298797309398651,0.855555534362793,
0.0,1.0,121,243,,,
,,121,243,0.3715709149837494,0.8111110925674438,
0.0,1.0,122,245,,,
,,122,245,0.34889012575149536,0.8333333134651184,
0.0,1.0,123,247,,,
,,123,247,0.33455175161361694,0.8333333134651184,
0.0,1.0,124,249,,,
,,124,249,0.358263224363327,0.8111110925674438,
0.0,1.0,125,251,,,
,,125,251,0.32967498898506165,0.8444444537162781,
0.0,1.0,126,253,,,
,,126,253,0.3427676856517792,0.8666666746139526,
0.0,1.0,127,255,,,
,,127,255,0.3067190945148468,0.855555534362793,
0.0,1.0,128,257,,,
,,128,257,0.34032294154167175,0.855555534362793,
0.0,1.0,129,259,,,
,,129,259,0.34734010696411133,0.8444444537162781,
0.0,1.0,130,261,,,
,,130,261,0.3438712954521179,0.8333333134651184,
0.0,1.0,131,263,,,
,,131,263,0.33781668543815613,0.8222222328186035,
0.0,1.0,132,265,,,
,,132,265,0.3400028347969055,0.8444444537162781,
0.0,1.0,133,267,,,
,,133,267,0.32596996426582336,0.855555534362793,
0.0,1.0,134,269,,,
,,134,269,0.32671090960502625,0.8444444537162781,
0.0,1.0,135,271,,,
,,135,271,0.37870630621910095,0.8333333134651184,
0.0,1.0,136,273,,,
,,136,273,0.3000471293926239,0.8444444537162781,
0.0,1.0,137,275,,,
,,137,275,0.38562875986099243,0.8333333134651184,
0.0,1.0,138,277,,,
,,138,277,0.3288523852825165,0.8666666746139526,
0.0,1.0,139,279,,,
,,139,279,0.35885462164878845,0.8444444537162781,
0.0,1.0,140,281,,,
,,140,281,0.3273538053035736,0.8444444537162781,
0.0,1.0,141,283,,,
,,141,283,0.32273420691490173,0.8666666746139526,
0.0,1.0,142,285,,,
,,142,285,0.35319483280181885,0.8444444537162781,
0.0,1.0,143,287,,,
,,143,287,0.35106828808784485,0.8222222328186035,
0.0,1.0,144,289,,,
,,144,289,0.32559487223625183,0.8222222328186035,
0.0,1.0,145,291,,,
,,145,291,0.32122012972831726,0.8333333134651184,
0.0,1.0,146,293,,,
,,146,293,0.31093916296958923,0.8444444537162781,
0.0,1.0,147,295,,,
,,147,295,0.3227119743824005,0.855555534362793,
0.0,1.0,148,297,,,
,,148,297,0.36748626828193665,0.8333333134651184,
0.0,1.0,149,299,,,
,,149,299,0.2873859405517578,0.8666666746139526,
0.0,1.0,150,301,,,
,,150,301,0.3208930194377899,0.8777777552604675,
0.0,1.0,151,303,,,
,,151,303,0.30841323733329773,0.8666666746139526,
0.0,1.0,152,305,,,
,,152,305,0.3510567545890808,0.8444444537162781,
0.0,1.0,153,307,,,
,,153,307,0.37858882546424866,0.7777777910232544,
0.0,1.0,154,309,,,
,,154,309,0.37432724237442017,0.8444444537162781,
0.0,1.0,155,311,,,
,,155,311,0.37445417046546936,0.8444444537162781,
0.0,1.0,156,313,,,
,,156,313,0.36660245060920715,0.8222222328186035,
0.0,1.0,157,315,,,
,,157,315,0.36970245838165283,0.8111110925674438,
0.0,1.0,158,317,,,
,,158,317,0.35604336857795715,0.8333333134651184,
0.0,1.0,159,319,,,
,,159,319,0.35062557458877563,0.855555534362793,
0.0,1.0,160,321,,,
,,160,321,0.3124314248561859,0.8666666746139526,
0.0,1.0,161,323,,,
,,161,323,0.33723950386047363,0.855555534362793,
0.0,1.0,162,325,,,
,,162,325,0.3767431378364563,0.8333333134651184,
0.0,1.0,163,327,,,
,,163,327,0.30937695503234863,0.8333333134651184,
0.0,1.0,164,329,,,
,,164,329,0.3259320557117462,0.855555534362793,
0.0,1.0,165,331,,,
,,165,331,0.3145919144153595,0.8222222328186035,
0.0,1.0,166,333,,,
,,166,333,0.3284550607204437,0.8444444537162781,
0.0,1.0,167,335,,,
,,167,335,0.33898255228996277,0.8444444537162781,
0.0,1.0,168,337,,,
,,168,337,0.3514285385608673,0.8333333134651184,
0.0,1.0,169,339,,,
,,169,339,0.32989922165870667,0.8222222328186035,
0.0,1.0,170,341,,,
,,170,341,0.29351359605789185,0.8888888955116272,
0.0,1.0,171,343,,,
,,171,343,0.31967398524284363,0.8666666746139526,
0.0,1.0,172,345,,,
,,172,345,0.31529781222343445,0.8777777552604675,
0.0,1.0,173,347,,,
,,173,347,0.33530861139297485,0.8222222328186035,
0.0,1.0,174,349,,,
,,174,349,0.3444283902645111,0.800000011920929,
0.0,1.0,175,351,,,
,,175,351,0.31241941452026367,0.8444444537162781,
0.0,1.0,176,353,,,
,,176,353,0.30026519298553467,0.855555534362793,
0.0,1.0,177,355,,,
,,177,355,0.29915907979011536,0.8777777552604675,
0.0,1.0,178,357,,,
,,178,357,0.3413665294647217,0.8111110925674438,
0.0,1.0,179,359,,,
,,179,359,0.31734755635261536,0.8777777552604675,
0.0,1.0,180,361,,,
,,180,361,0.3146324157714844,0.8666666746139526,
0.0,1.0,181,363,,,
,,181,363,0.28680306673049927,0.8777777552604675,
0.0,1.0,182,365,,,
,,182,365,0.2746320962905884,0.8444444537162781,
0.0,1.0,183,367,,,
,,183,367,0.3133445680141449,0.8444444537162781,
0.0,1.0,184,369,,,
,,184,369,0.37491777539253235,0.8333333134651184,
0.0,1.0,185,371,,,
,,185,371,0.3048515319824219,0.8888888955116272,
0.0,1.0,186,373,,,
,,186,373,0.3187146484851837,0.8777777552604675,
0.0,1.0,187,375,,,
,,187,375,0.3630557954311371,0.8222222328186035,
0.0,1.0,188,377,,,
,,188,377,0.3403705060482025,0.8444444537162781,
0.0,1.0,189,379,,,
,,189,379,0.2848077118396759,0.8888888955116272,
0.0,1.0,190,381,,,
,,190,381,0.3386329114437103,0.8444444537162781,
0.0,1.0,191,383,,,
,,191,383,0.32707566022872925,0.855555534362793,
0.0,1.0,192,385,,,
,,192,385,0.3666134178638458,0.8111110925674438,
0.0,1.0,193,387,,,
,,193,387,0.3221597373485565,0.855555534362793,
0.0,1.0,194,389,,,
,,194,389,0.3157332241535187,0.8444444537162781,
0.0,1.0,195,391,,,
,,195,391,0.29983246326446533,0.855555534362793,
0.0,1.0,196,393,,,
,,196,393,0.31531980633735657,0.855555534362793,
0.0,1.0,197,395,,,
,,197,395,0.3269929885864258,0.8444444537162781,
0.0,1.0,198,397,,,
,,198,397,0.33608344197273254,0.8111110925674438,
0.0,1.0,199,399,,,
,,199,399,0.28802549839019775,0.8444444537162781,
,,200,400,,,0.7666666507720947
,,200,400,,,1.0
