val_loss,step,val_acc,epoch,train_acc,train_loss,test_acc
,153,,76,0.8444444537162781,0.3237583637237549,
0.0,155,1.0,77,,,
,155,,77,0.8222222328186035,0.31889787316322327,
0.0,157,1.0,78,,,
,157,,78,0.8111110925674438,0.32309454679489136,
0.0,159,1.0,79,,,
,159,,79,0.855555534362793,0.3150792717933655,
0.0,161,1.0,80,,,
,161,,80,0.8111110925674438,0.3498683571815491,
0.0,163,1.0,81,,,
,163,,81,0.8666666746139526,0.34358835220336914,
0.0,165,1.0,82,,,
,165,,82,0.8222222328186035,0.35527053475379944,
0.0,167,1.0,83,,,
,167,,83,0.8444444537162781,0.3620641827583313,
0.0,169,1.0,84,,,
,169,,84,0.800000011920929,0.33726564049720764,
0.0,171,1.0,85,,,
,171,,85,0.855555534362793,0.3701229393482208,
0.0,173,1.0,86,,,
,173,,86,0.8444444537162781,0.3157135844230652,
0.0,175,1.0,87,,,
,175,,87,0.8444444537162781,0.3325042426586151,
0.0,177,1.0,88,,,
,177,,88,0.8333333134651184,0.3297274112701416,
0.0,179,1.0,89,,,
,179,,89,0.8333333134651184,0.3623391389846802,
0.0,181,1.0,90,,,
,181,,90,0.8444444537162781,0.34411975741386414,
0.0,183,1.0,91,,,
,183,,91,0.855555534362793,0.34233543276786804,
0.0,185,1.0,92,,,
,185,,92,0.8444444537162781,0.3174794912338257,
0.0,187,1.0,93,,,
,187,,93,0.855555534362793,0.3317553400993347,
0.0,189,1.0,94,,,
,189,,94,0.7888888716697693,0.40136006474494934,
0.0,191,1.0,95,,,
,191,,95,0.855555534362793,0.35411536693573,
0.0,193,1.0,96,,,
,193,,96,0.8222222328186035,0.41717803478240967,
0.0,195,1.0,97,,,
,195,,97,0.800000011920929,0.36223772168159485,
0.0,197,1.0,98,,,
,197,,98,0.8444444537162781,0.33427131175994873,
0.0,199,1.0,99,,,
,199,,99,0.855555534362793,0.3177817165851593,
0.0,201,1.0,100,,,
,201,,100,0.8333333134651184,0.35065820813179016,
0.0,203,1.0,101,,,
,203,,101,0.8333333134651184,0.34029147028923035,
0.0,205,1.0,102,,,
,205,,102,0.8111110925674438,0.3323673605918884,
0.0,207,1.0,103,,,
,207,,103,0.8444444537162781,0.33300939202308655,
0.0,209,1.0,104,,,
,209,,104,0.8444444537162781,0.36338043212890625,
0.0,211,1.0,105,,,
,211,,105,0.8777777552604675,0.3262347877025604,
0.0,213,1.0,106,,,
,213,,106,0.800000011920929,0.3385107219219208,
0.0,215,1.0,107,,,
,215,,107,0.8444444537162781,0.3394172191619873,
0.0,217,1.0,108,,,
,217,,108,0.8444444537162781,0.3497667610645294,
0.0,219,1.0,109,,,
,219,,109,0.8333333134651184,0.34368374943733215,
0.0,221,1.0,110,,,
,221,,110,0.8777777552604675,0.3197233974933624,
0.0,223,1.0,111,,,
,223,,111,0.855555534362793,0.3474125862121582,
0.0,225,1.0,112,,,
,225,,112,0.8666666746139526,0.3028291165828705,
0.0,227,1.0,113,,,
,227,,113,0.8333333134651184,0.3261781334877014,
0.0,229,1.0,114,,,
,229,,114,0.8888888955116272,0.29278233647346497,
0.0,231,1.0,115,,,
,231,,115,0.8333333134651184,0.3425668179988861,
0.0,233,1.0,116,,,
,233,,116,0.8444444537162781,0.3725023865699768,
0.0,235,1.0,117,,,
,235,,117,0.8222222328186035,0.3558545708656311,
0.0,237,1.0,118,,,
,237,,118,0.8333333134651184,0.34231171011924744,
0.0,239,1.0,119,,,
,239,,119,0.8444444537162781,0.3911944031715393,
0.0,241,1.0,120,,,
,241,,120,0.855555534362793,0.3298797905445099,
0.0,243,1.0,121,,,
,243,,121,0.8111110925674438,0.3715709149837494,
0.0,245,1.0,122,,,
,245,,122,0.8333333134651184,0.34889018535614014,
0.0,247,1.0,123,,,
,247,,123,0.8333333134651184,0.33455178141593933,
0.0,249,1.0,124,,,
,249,,124,0.8111110925674438,0.3582633137702942,
0.0,251,1.0,125,,,
,251,,125,0.8444444537162781,0.32967498898506165,
0.0,253,1.0,126,,,
,253,,126,0.8666666746139526,0.34276774525642395,
0.0,255,1.0,127,,,
,255,,127,0.855555534362793,0.3067190945148468,
0.0,257,1.0,128,,,
,257,,128,0.855555534362793,0.34032294154167175,
0.0,259,1.0,129,,,
,259,,129,0.8444444537162781,0.3473401367664337,
0.0,261,1.0,130,,,
,261,,130,0.8333333134651184,0.3438712954521179,
0.0,263,1.0,131,,,
,263,,131,0.8222222328186035,0.33781665563583374,
0.0,265,1.0,132,,,
,265,,132,0.8444444537162781,0.3400028347969055,
0.0,267,1.0,133,,,
,267,,133,0.855555534362793,0.32596996426582336,
0.0,269,1.0,134,,,
,269,,134,0.8444444537162781,0.32671093940734863,
0.0,271,1.0,135,,,
,271,,135,0.8333333134651184,0.37870627641677856,
0.0,273,1.0,136,,,
,273,,136,0.8444444537162781,0.3000471889972687,
0.0,275,1.0,137,,,
,275,,137,0.8333333134651184,0.38562875986099243,
0.0,277,1.0,138,,,
,277,,138,0.8666666746139526,0.3288523256778717,
0.0,279,1.0,139,,,
,279,,139,0.8444444537162781,0.35885462164878845,
0.0,281,1.0,140,,,
,281,,140,0.8444444537162781,0.327353835105896,
0.0,283,1.0,141,,,
,283,,141,0.8666666746139526,0.32273417711257935,
0.0,285,1.0,142,,,
,285,,142,0.8444444537162781,0.35319480299949646,
0.0,287,1.0,143,,,
,287,,143,0.8222222328186035,0.35106825828552246,
0.0,289,1.0,144,,,
,289,,144,0.8222222328186035,0.3255949318408966,
0.0,291,1.0,145,,,
,291,,145,0.8333333134651184,0.32122012972831726,
0.0,293,1.0,146,,,
,293,,146,0.8444444537162781,0.31093916296958923,
0.0,295,1.0,147,,,
,295,,147,0.855555534362793,0.3227120041847229,
0.0,297,1.0,148,,,
,297,,148,0.8333333134651184,0.36748623847961426,
0.0,299,1.0,149,,,
,299,,149,0.8666666746139526,0.2873859405517578,
0.0,301,1.0,150,,,
,301,,150,0.8777777552604675,0.3208930492401123,
0.0,303,1.0,151,,,
,303,,151,0.8666666746139526,0.30841323733329773,
0.0,305,1.0,152,,,
,305,,152,0.8444444537162781,0.3510567843914032,
0.0,307,1.0,153,,,
,307,,153,0.7777777910232544,0.37858879566192627,
0.0,309,1.0,154,,,
,309,,154,0.8444444537162781,0.37432724237442017,
0.0,311,1.0,155,,,
,311,,155,0.8444444537162781,0.3744541108608246,
0.0,313,1.0,156,,,
,313,,156,0.8222222328186035,0.36660242080688477,
0.0,315,1.0,157,,,
,315,,157,0.8111110925674438,0.3697025179862976,
0.0,317,1.0,158,,,
,317,,158,0.8333333134651184,0.35604336857795715,
0.0,319,1.0,159,,,
,319,,159,0.855555534362793,0.3506256341934204,
0.0,321,1.0,160,,,
,321,,160,0.8666666746139526,0.3124314546585083,
0.0,323,1.0,161,,,
,323,,161,0.855555534362793,0.337239533662796,
0.0,325,1.0,162,,,
,325,,162,0.8333333134651184,0.3767431080341339,
0.0,327,1.0,163,,,
,327,,163,0.8333333134651184,0.309376984834671,
0.0,329,1.0,164,,,
,329,,164,0.855555534362793,0.3259320557117462,
0.0,331,1.0,165,,,
,331,,165,0.8222222328186035,0.3145919442176819,
0.0,333,1.0,166,,,
,333,,166,0.8444444537162781,0.3284550905227661,
0.0,335,1.0,167,,,
,335,,167,0.8444444537162781,0.33898255228996277,
0.0,337,1.0,168,,,
,337,,168,0.8333333134651184,0.3514285087585449,
0.0,339,1.0,169,,,
,339,,169,0.8222222328186035,0.32989922165870667,
0.0,341,1.0,170,,,
,341,,170,0.8888888955116272,0.29351359605789185,
0.0,343,1.0,171,,,
,343,,171,0.8666666746139526,0.31967398524284363,
0.0,345,1.0,172,,,
,345,,172,0.8777777552604675,0.31529784202575684,
0.0,347,1.0,173,,,
,347,,173,0.8222222328186035,0.33530861139297485,
0.0,349,1.0,174,,,
,349,,174,0.800000011920929,0.3444283604621887,
0.0,351,1.0,175,,,
,351,,175,0.8444444537162781,0.3124193847179413,
0.0,353,1.0,176,,,
,353,,176,0.855555534362793,0.30026519298553467,
0.0,355,1.0,177,,,
,355,,177,0.8777777552604675,0.29915907979011536,
0.0,357,1.0,178,,,
,357,,178,0.8111110925674438,0.3413665294647217,
0.0,359,1.0,179,,,
,359,,179,0.8777777552604675,0.3173474967479706,
0.0,361,1.0,180,,,
,361,,180,0.8666666746139526,0.3146324157714844,
0.0,363,1.0,181,,,
,363,,181,0.8777777552604675,0.28680306673049927,
0.0,365,1.0,182,,,
,365,,182,0.8444444537162781,0.2746320962905884,
0.0,367,1.0,183,,,
,367,,183,0.8444444537162781,0.3133445680141449,
0.0,369,1.0,184,,,
,369,,184,0.8333333134651184,0.37491777539253235,
0.0,371,1.0,185,,,
,371,,185,0.8888888955116272,0.30485156178474426,
0.0,373,1.0,186,,,
,373,,186,0.8777777552604675,0.3187146782875061,
0.0,375,1.0,187,,,
,375,,187,0.8222222328186035,0.3630557954311371,
0.0,377,1.0,188,,,
,377,,188,0.8444444537162781,0.3403705060482025,
0.0,379,1.0,189,,,
,379,,189,0.8888888955116272,0.2848076820373535,
0.0,381,1.0,190,,,
,381,,190,0.8444444537162781,0.3386329114437103,
0.0,383,1.0,191,,,
,383,,191,0.855555534362793,0.32707566022872925,
0.0,385,1.0,192,,,
,385,,192,0.8111110925674438,0.3666134178638458,
0.0,387,1.0,193,,,
,387,,193,0.855555534362793,0.3221597373485565,
0.0,389,1.0,194,,,
,389,,194,0.8444444537162781,0.3157331645488739,
0.0,391,1.0,195,,,
,391,,195,0.855555534362793,0.29983246326446533,
0.0,393,1.0,196,,,
,393,,196,0.855555534362793,0.31531983613967896,
0.0,395,1.0,197,,,
,395,,197,0.8444444537162781,0.32699301838874817,
0.0,397,1.0,198,,,
,397,,198,0.8111110925674438,0.33608347177505493,
0.0,399,1.0,199,,,
,399,,199,0.8444444537162781,0.28802549839019775,
,400,,200,,,0.7666666507720947
,400,,200,,,1.0
